"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
199,"1","2025-10-01T10:27:56.843042Z",205,"/data/upload/3/554d9394-img103.jpg","[{""x"":33.77279775213521,""y"":21.157684630738522,""width"":6.140508682206402,""height"":4.590818363273453,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":34.58729588942158,""y"":35.685346743845834,""width"":5.9915000753328655,""height"":2.974473403876189,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":52.83413702793533,""y"":33.08268251545417,""width"":5.446818250302606,""height"":3.470218971188899,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":77.88950097932734,""y"":50.43377737139861,""width"":5.174477337787465,""height"":2.7266006202198483,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":35.676659539482095,""y"":50.18590458774227,""width"":6.808522812878266,""height"":3.222346187532544,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":10.62129558809009,""y"":49.442286236773214,""width"":6.808522812878261,""height"":3.470218971188899,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":36.766023189542615,""y"":62.579543770559766,""width"":8.442568287969051,""height"":3.594155363017035,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":77.88950097932734,""y"":57.002406138291875,""width"":7.080863725393385,""height"":4.337773713986103,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",59.117,"2025-10-01T10:27:56.843042Z"
200,"1","2025-10-01T10:28:44.211670Z",206,"/data/upload/3/12cf5771-img104.jpg","[{""x"":27.19368130691407,""y"":23.952095808383234,""width"":10.526586312353832,""height"":4.191616766467064,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":7.894939734265375,""y"":42.71457085828344,""width"":7.894939734265375,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":36.404444330223676,""y"":43.91217564870259,""width"":8.333547497280115,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":72.80888866044735,""y"":44.31137724550898,""width"":9.64937078632434,""height"":4.590818363273456,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":80.26522063169797,""y"":52.8942115768463,""width"":8.772155260294866,""height"":4.7904191616766525,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":36.84305209323841,""y"":56.886227544910184,""width"":8.333547497280122,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":8.772155260294861,""y"":72.2554890219561,""width"":7.456331971250632,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",43.181,"2025-10-01T10:28:44.211670Z"
201,"1","2025-10-01T10:29:43.699410Z",207,"/data/upload/3/862ba349-img105.jpg","[{""x"":31.141151174046755,""y"":28.143712574850298,""width"":10.087978549339091,""height"":4.590818363273456,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":69.73863431934414,""y"":27.744510978043913,""width"":10.087978549339084,""height"":3.992015968063871,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":74.12471194949157,""y"":47.90419161676647,""width"":8.772155260294866,""height"":3.5928143712574823,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":13.596840653457035,""y"":46.706586826347305,""width"":7.017724208235888,""height"":3.193612774451097,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.03609090831213,""y"":47.30538922155689,""width"":9.649370786324347,""height"":3.5928143712574894,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":38.158875382282645,""y"":59.48103792415169,""width"":10.087978549339091,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":80.70382839471272,""y"":56.287425149700596,""width"":9.649370786324354,""height"":3.992015968063882,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":10.965194075368576,""y"":74.25149700598801,""width"":9.649370786324347,""height"":3.992015968063882,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",57.209,"2025-10-01T10:29:43.699410Z"
202,"1","2025-10-01T10:30:23.904995Z",208,"/data/upload/3/3c8bc1be-img106.jpg","[{""x"":12.281017364412804,""y"":29.141716566866265,""width"":11.403801838383323,""height"":4.790419161676645,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":62.28230234809351,""y"":27.54491017964072,""width"":10.965194075368572,""height"":5.58882235528942,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":71.49306537140312,""y"":38.72255489021956,""width"":11.403801838383316,""height"":4.990019960079842,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":23.684819202796128,""y"":45.90818363273453,""width"":9.210763023309603,""height"":4.990019960079849,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":22.368995913751895,""y"":54.091816367265466,""width"":8.77215526029486,""height"":4.590818363273456,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":63.159517874123,""y"":55.28942115768463,""width"":7.456331971250634,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":68.86141879331466,""y"":66.86626746506987,""width"":8.333547497280122,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":26.75507354389933,""y"":70.85828343313374,""width"":9.649370786324347,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",37.19,"2025-10-01T10:30:23.904995Z"
203,"1","2025-10-01T10:31:07.861268Z",209,"/data/upload/3/35e88ec9-img107.jpg","[{""x"":12.281017364412804,""y"":25.948103792415168,""width"":10.087978549339091,""height"":4.191616766467071,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":58.33483248096083,""y"":23.353293413173652,""width"":9.64937078632434,""height"":4.790419161676645,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":68.42281103029991,""y"":33.13373253493014,""width"":10.087978549339098,""height"":5.588822355289423,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":22.368995913751895,""y"":41.91616766467065,""width"":8.77215526029486,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":22.368995913751895,""y"":50.29940119760479,""width"":8.333547497280119,""height"":3.5928143712574894,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":60.966479059049284,""y"":49.700598802395206,""width"":7.456331971250627,""height"":3.5928143712574894,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":27.632289069928813,""y"":65.26946107784431,""width"":8.772155260294863,""height"":3.193612774451097,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":66.66837997824095,""y"":60.27944111776448,""width"":8.333547497280108,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",40.514,"2025-10-01T10:31:07.861268Z"
204,"1","2025-10-01T10:31:51.126726Z",210,"/data/upload/3/4bc45bbd-img108.jpg","[{""x"":18.86013380963395,""y"":18.7624750499002,""width"":8.333547497280119,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":62.72091011110825,""y"":15.768463073852296,""width"":9.649370786324354,""height"":5.588822355289423,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":74.56331971250631,""y"":25.948103792415168,""width"":7.894939734265378,""height"":5.9880239520958085,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":27.19368130691407,""y"":35.12974051896208,""width"":9.210763023309607,""height"":3.5928143712574823,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":26.75507354389933,""y"":42.71457085828344,""width"":8.77215526029486,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":64.47534116316723,""y"":42.315369261477045,""width"":8.772155260294852,""height"":5.189620758483038,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":31.141151174046755,""y"":57.08582834331337,""width"":9.649370786324347,""height"":5.189620758483038,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":68.86141879331466,""y"":53.89221556886228,""width"":9.649370786324354,""height"":3.193612774451097,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":16.228487231545493,""y"":74.8502994011976,""width"":7.456331971250634,""height"":3.7924151696606856,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",40.14,"2025-10-01T10:31:51.126726Z"
205,"1","2025-10-01T10:32:40.875516Z",211,"/data/upload/3/71542823-img109.jpg","[{""x"":17.105702757574978,""y"":19.560878243512974,""width"":9.210763023309607,""height"":3.9920159680638747,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":62.72091011110825,""y"":17.964071856287426,""width"":9.649370786324354,""height"":4.590818363273453,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":72.80888866044735,""y"":27.944111776447105,""width"":8.333547497280108,""height"":4.590818363273453,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":27.632289069928813,""y"":35.92814371257485,""width"":7.017724208235887,""height"":3.5928143712574823,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":25.877858017869837,""y"":43.91217564870259,""width"":8.333547497280119,""height"":3.193612774451104,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":64.47534116316723,""y"":44.31137724550898,""width"":6.579116445221146,""height"":2.3952095808383262,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":69.3000265563294,""y"":54.690618762475054,""width"":7.456331971250634,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":31.141151174046755,""y"":59.08183632734531,""width"":7.01772420823589,""height"":3.5928143712574894,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":14.035448416471777,""y"":75.64870259481037,""width"":9.210763023309603,""height"":4.590818363273456,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",46.502,"2025-10-01T10:32:40.875516Z"
206,"1","2025-10-01T10:33:32.421510Z",212,"/data/upload/3/14f528cb-img110.jpg","[{""x"":24.123426965810868,""y"":23.15369261477046,""width"":10.087978549339088,""height"":3.592814371257486,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":67.98420326728517,""y"":19.16167664670659,""width"":7.456331971250634,""height"":4.990019960079838,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":76.31775076456529,""y"":29.141716566866265,""width"":9.21076302330961,""height"":4.990019960079849,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":35.088621041179444,""y"":37.72455089820359,""width"":8.77215526029486,""height"":4.391217564870267,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":68.86141879331466,""y"":44.31137724550898,""width"":7.894939734265378,""height"":3.193612774451104,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":35.96583656720893,""y"":44.31137724550898,""width"":7.456331971250627,""height"":3.9920159680638747,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":40.35191419735636,""y"":59.2814371257485,""width"":7.894939734265378,""height"":3.193612774451097,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":19.298741572648694,""y"":64.27145708582835,""width"":8.77215526029486,""height"":4.191616766467064,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":75.00192747552106,""y"":54.49101796407185,""width"":8.333547497280122,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":28.070896832943554,""y"":74.8502994011976,""width"":7.894939734265378,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",49.074,"2025-10-01T10:33:32.421510Z"
207,"1","2025-10-01T10:34:24.046326Z",213,"/data/upload/3/a6b4d35b-img111.jpg","[{""x"":15.351271705516007,""y"":23.75249500998004,""width"":10.52658631235383,""height"":4.590818363273453,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":57.019009191916595,""y"":19.36127744510978,""width"":10.087978549339084,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":67.10698774125568,""y"":28.74251497005988,""width"":11.40380183838333,""height"":4.590818363273449,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":27.632289069928813,""y"":37.3253493013972,""width"":10.087978549339088,""height"":4.990019960079842,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":63.598125637137734,""y"":43.11377245508982,""width"":7.894939734265385,""height"":3.7924151696606785,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":30.702543411032014,""y"":44.71057884231537,""width"":10.087978549339088,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.913306434341614,""y"":59.08183632734531,""width"":7.01772420823589,""height"":2.9940119760479007,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":71.93167313441786,""y"":52.8942115768463,""width"":6.140508682206402,""height"":2.994011976047908,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":17.105702757574978,""y"":63.67265469061876,""width"":10.087978549339091,""height"":3.7924151696606856,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":25.877858017869837,""y"":74.6506986027944,""width"":11.40380183838332,""height"":3.7924151696606856,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",48.61,"2025-10-01T10:34:24.046326Z"
171,"1","2025-10-01T08:54:45.397576Z",214,"/data/upload/3/69d82bac-img112.jpg","[{""x"":16.667094994560237,""y"":20.159680638722556,""width"":10.965194075368576,""height"":3.992015968063871,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":67.54559550427042,""y"":17.964071856287426,""width"":10.087978549339098,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":69.73863431934414,""y"":27.345309381237527,""width"":9.649370786324354,""height"":5.189620758483031,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":26.75507354389933,""y"":36.52694610778443,""width"":7.894939734265371,""height"":4.39121756487026,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":24.123426965810868,""y"":44.510978043912175,""width"":8.333547497280119,""height"":2.7944111776447116,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":61.40508682206403,""y"":44.11177644710579,""width"":8.333547497280115,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":72.37028089743261,""y"":53.89221556886228,""width"":7.894939734265364,""height"":4.391217564870253,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":39.47469867132688,""y"":58.68263473053892,""width"":7.456331971250627,""height"":4.191616766467064,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":20.17595709867818,""y"":66.46706586826348,""width"":7.456331971250634,""height"":3.592814371257475,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":10.965194075368576,""y"":77.04590818363273,""width"":9.649370786324347,""height"":3.193612774451097,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",52.978,"2025-10-01T08:54:45.398589Z"
170,"1","2025-10-01T08:53:49.645395Z",215,"/data/upload/3/19891a09-img113.jpg","[{""x"":18.86013380963395,""y"":20.958083832335326,""width"":8.772155260294863,""height"":3.592814371257486,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":68.42281103029991,""y"":18.163672654690618,""width"":8.772155260294866,""height"":4.191616766467067,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":70.61584984537363,""y"":27.744510978043913,""width"":9.64937078632434,""height"":4.790419161676645,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":27.632289069928813,""y"":36.72654690618762,""width"":7.017724208235887,""height"":3.393213572854293,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":63.159517874123,""y"":45.10978043912176,""width"":7.01772420823589,""height"":3.193612774451097,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":25.877858017869837,""y"":44.71057884231537,""width"":9.210763023309607,""height"":4.391217564870253,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":73.24749642346208,""y"":53.89221556886228,""width"":7.01772420823589,""height"":3.9920159680638676,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":41.66773748640059,""y"":59.48103792415169,""width"":5.263293156176914,""height"":3.9920159680638747,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":20.614564861692923,""y"":66.46706586826348,""width"":10.965194075368576,""height"":3.592814371257475,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096},{""x"":13.596840653457035,""y"":76.44710578842316,""width"":7.017724208235888,""height"":3.7924151696606714,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":1864,""original_height"":4096}]",52.971,"2025-10-01T08:53:49.645395Z"
166,"1","2025-10-01T08:49:58.772834Z",216,"/data/upload/3/9d28103a-img114.jpg","[{""x"":17.569060773480665,""y"":20.395987954378395,""width"":4.53038674033149,""height"":9.226756455552128,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":27.845303867403317,""y"":19.91036919355986,""width"":4.64088397790055,""height"":8.49832831432433,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":46.29834254143647,""y"":10.926422118416996,""width"":3.8674033149171265,""height"":6.555853271050198,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":57.569060773480665,""y"":28.165888127474926,""width"":2.762430939226519,""height"":6.5558532710502,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":56.9060773480663,""y"":40.30635714793826,""width"":3.0939226519337026,""height"":8.255518933915056,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":58.674033149171265,""y"":75.51371730728191,""width"":3.2044198895027662,""height"":7.769900173096531,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":18.34254143646409,""y"":75.75652668769118,""width"":3.9779005524861866,""height"":7.2842814122780055,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":34.806629834254146,""y"":62.88762952600004,""width"":3.0939226519336955,""height"":7.2842814122780055,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":41.988950276243095,""y"":64.10167642804639,""width"":2.983425414364639,""height"":5.827425129822387,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":75.91160220994475,""y"":81.34114243710431,""width"":3.756906077348063,""height"":8.983947075142865,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",45.183,"2025-10-01T08:49:58.772834Z"
167,"1","2025-10-01T08:50:50.169239Z",217,"/data/upload/3/6ec25088-img115.jpg","[{""x"":18.674033149171272,""y"":25.737794323382257,""width"":4.198895027624307,""height"":8.255518933915067,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":29.06077348066298,""y"":25.00936618215446,""width"":3.97790055248619,""height"":8.0127095535058,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":46.629834254143645,""y"":13.597325302918929,""width"":4.088397790055254,""height"":7.284281412277998,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":58.12154696132596,""y"":29.86555379033979,""width"":2.983425414364639,""height"":6.798662651459466,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":57.01657458563536,""y"":41.763213430393854,""width"":3.204419889502759,""height"":8.983947075142858,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":76.79558011049724,""y"":82.7979987195599,""width"":3.3149171270718085,""height"":7.527090792687275,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":59.55801104972376,""y"":76.48495482891897,""width"":3.3149171270718227,""height"":6.798662651459466,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":42.76243093922652,""y"":66.04415147132052,""width"":3.97790055248619,""height"":7.527090792687261,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":36.02209944751381,""y"":65.80134209091125,""width"":2.762430939226519,""height"":7.769900173096531,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":20,""y"":79.64147677423944,""width"":3.7569060773480665,""height"":7.769900173096531,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",49.018,"2025-10-01T08:50:50.169239Z"
168,"1","2025-10-01T08:51:48.063032Z",218,"/data/upload/3/dc89c3df-img116.jpg","[{""x"":20.994475138121548,""y"":18.939131671922794,""width"":3.8674033149171265,""height"":8.498328314324333,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":30.165745856353592,""y"":16.26822848742086,""width"":3.2044198895027627,""height"":8.498328314324333,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":44.86187845303867,""y"":5.341806369003866,""width"":3.97790055248619,""height"":6.798662651459463,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":56.02209944751381,""y"":19.667559813150596,""width"":2.6519337016574553,""height"":5.8274251298223945,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":55.69060773480663,""y"":30.593981931567594,""width"":2.983425414364632,""height"":7.284281412277995,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":58.5635359116022,""y"":60.94515448272592,""width"":3.093922651933717,""height"":6.070234510231664,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":43.646408839779006,""y"":54.874919972494254,""width"":2.983425414364639,""height"":4.856187608185323,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":36.68508287292818,""y"":54.389301211675715,""width"":3.8674033149171265,""height"":7.769900173096531,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":22.65193370165746,""y"":67.74381713418538,""width"":3.8674033149171265,""height"":8.0127095535058,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":48.28729281767956,""y"":85.95452066488038,""width"":3.3149171270718227,""height"":8.255518933915056,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864},{""x"":74.69613259668509,""y"":62.644820145590785,""width"":3.4254143646408863,""height"":7.7699001730965165,""rotation"":0,""rectanglelabels"":[""qrcode""],""original_width"":4096,""original_height"":1864}]",55.095,"2025-10-01T08:51:48.063032Z"
